,matchId,balls,runs,tossWinner,battingTeam,bowlingTeam,player_out,city,venue
38,9_2,6.2,0,India,England,India,1,Bangalore,M Chinnaswamy Stadium
39,9_2,6.3,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
40,9_2,6.4,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
41,9_2,6.5,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
42,9_2,6.6,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
43,9_2,7.1,6,India,England,India,0,Bangalore,M Chinnaswamy Stadium
44,9_2,7.2,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
45,9_2,7.3,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
46,9_2,7.4,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
47,9_2,7.5,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
48,9_2,7.6,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
49,9_2,8.1,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
50,9_2,8.2,4,India,England,India,0,Bangalore,M Chinnaswamy Stadium
51,9_2,8.3,2,India,England,India,0,Bangalore,M Chinnaswamy Stadium
52,9_2,8.4,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
53,9_2,8.5,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
54,9_2,8.6,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
55,9_2,9.1,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
56,9_2,9.2,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
57,9_2,9.3,1,India,England,India,0,Bangalore,M Chinnaswamy Stadium
58,9_2,9.4,6,India,England,India,0,Bangalore,M Chinnaswamy Stadium
59,9_2,9.5,0,India,England,India,0,Bangalore,M Chinnaswamy Stadium
